# px1=188,200  px2=166,490  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
432,22366.0,22352.5546875,22216.0,22190.529296875
433,22342.0,22353.04296875,22190.0,22190.767578125
434,22366.0,22353.48046875,22182.0,22191.005859375
435,22334.0,22353.921875,22232.0,22191.240234375
436,22342.0,22354.322265625,22200.0,22191.478515625
437,22358.0,22354.72265625,22216.0,22191.71875
438,22342.0,22355.08984375,22190.0,22191.958984375
439,22366.0,22355.419921875,22200.0,22192.203125
440,22350.0,22355.7578125,22174.0,22192.45703125
441,22350.0,22356.09765625,22208.0,22192.71484375
442,22358.0,22356.412109375,22224.0,22192.966796875
443,22382.0,22356.6953125,22216.0,22193.2265625
444,22366.0,22356.96875,22182.0,22193.48046875
445,22400.0,22357.197265625,22200.0,22193.734375
446,22390.0,22357.45703125,22232.0,22193.984375
447,22366.0,22357.673828125,22216.0,22194.228515625
448,22374.0,22357.95703125,22216.0,22194.4765625
449,22366.0,22358.30859375,22208.0,22194.71875
450,22366.0,22358.619140625,22216.0,22194.95703125
451,22366.0,22358.962890625,22200.0,22195.18359375
452,22350.0,22359.26171875,22224.0,22195.41015625
453,22366.0,22359.548828125,22208.0,22195.634765625
454,22366.0,22359.806640625,22200.0,22195.859375
455,22374.0,22360.03515625,22224.0,22196.068359375
456,22382.0,22360.26953125,22208.0,22196.28125
457,22390.0,22360.509765625,22190.0,22196.494140625
458,22366.0,22360.712890625,22216.0,22196.708984375
459,22358.0,22360.880859375,22232.0,22196.916015625
460,22374.0,22361.048828125,22224.0,22197.12109375
461,22390.0,22361.171875,22216.0,22197.31640625
462,22366.0,22361.294921875,22224.0,22197.51953125
463,22358.0,22361.36328125,22216.0,22197.71484375
464,22350.0,22361.462890625,22224.0,22197.91796875
465,22366.0,22361.626953125,22232.0,22198.138671875
466,22366.0,22361.763671875,22224.0,22198.35546875
467,22342.0,22361.90234375,22216.0,22198.5859375
468,22374.0,22362.025390625,22200.0,22198.8125
469,22342.0,22362.1328125,22200.0,22199.0390625
470,22358.0,22362.234375,22216.0,22199.2578125
471,22366.0,22362.2890625,22232.0,22199.48046875
472,22400.0,22362.34375,22224.0,22199.697265625
473,22382.0,22362.392578125,22216.0,22199.912109375
474,22366.0,22362.44921875,22224.0,22200.126953125
475,22390.0,22362.4609375,22224.0,22200.33203125
476,22366.0,22362.484375,22232.0,22200.541015625
477,22350.0,22362.46484375,22232.0,22200.7421875
478,22342.0,22362.47265625,22208.0,22200.94921875
479,22358.0,22362.451171875,22200.0,22201.140625
480,22358.0,22362.443359375,22216.0,22201.341796875
481,22350.0,22362.498046875,22224.0,22201.552734375
482,22358.0,22362.548828125,22216.0,22201.759765625
483,22366.0,22362.640625,22216.0,22201.9609375
484,22382.0,22362.71875,22232.0,22202.15625
485,22374.0,22362.78125,22216.0,22202.33984375
486,22350.0,22362.84375,22224.0,22202.51953125
487,22366.0,22362.90625,22208.0,22202.68359375
488,22350.0,22362.970703125,22208.0,22202.849609375
489,22358.0,22363.04296875,22216.0,22203.03515625
490,22374.0,22363.099609375,22216.0,22203.2109375
491,22382.0,22363.1484375,22216.0,22203.384765625
492,22382.0,22363.201171875,22232.0,22203.5546875
493,22374.0,22363.251953125,22208.0,22203.720703125
494,22366.0,22363.28125,22224.0,22203.884765625
495,22374.0,22363.28515625,22216.0,22204.03125
496,22374.0,22363.265625,22216.0,22204.18359375
497,22366.0,22363.2421875,22232.0,22204.33203125
498,22382.0,22363.23046875,22224.0,22204.474609375
499,22390.0,22363.1796875,22224.0,22204.603515625
500,22390.0,22363.15234375,22190.0,22204.732421875
501,22366.0,22363.119140625,22216.0,22204.86328125
502,22350.0,22363.103515625,22216.0,22204.9921875
503,22374.0,22363.06640625,22224.0,22205.119140625
504,22366.0,22363.017578125,22216.0,22205.2421875
505,22390.0,22362.962890625,22216.0,22205.353515625
506,22374.0,22362.947265625,22232.0,22205.47265625
507,22374.0,22362.9296875,22216.0,22205.59765625
508,22390.0,22362.923828125,22200.0,22205.720703125
509,22366.0,22362.919921875,22216.0,22205.853515625
510,22342.0,22362.94921875,22182.0,22205.998046875
511,22374.0,22363.009765625,22216.0,22206.171875
512,22374.0,22363.07421875,22216.0,22206.361328125
513,22382.0,22363.125,22216.0,22206.53515625
514,22390.0,22363.193359375,22200.0,22206.705078125
515,22366.0,22363.3046875,22216.0,22206.908203125
516,22390.0,22363.41015625,22224.0,22207.095703125
517,22390.0,22363.546875,22240.0,22207.310546875
518,22366.0,22363.66796875,22216.0,22207.5078125
519,22366.0,22363.857421875,22224.0,22207.75390625
520,22366.0,22364.029296875,22216.0,22207.98828125
521,22366.0,22364.1640625,22232.0,22208.203125
522,22366.0,22364.28515625,22224.0,22208.40234375
523,22366.0,22364.431640625,22216.0,22208.623046875
524,22374.0,22364.5703125,22208.0,22208.8359375
525,22374.0,22364.748046875,22200.0,22209.072265625
526,22374.0,22364.91015625,22216.0,22209.3046875
527,22350.0,22365.107421875,22240.0,22209.55859375
528,22374.0,22365.322265625,22216.0,22209.83203125
529,22390.0,22365.505859375,22224.0,22210.083984375
530,22358.0,22365.6640625,22216.0,22210.32421875
